water_temperature,salinity,turbidity,ph,oxygen,ammonia
0.7076923076923078,0.8235294117647056,0.10680954026961632,0.3999999999999986,0.5665399239543729,0.875
0.7384615384615385,0.9764705882352938,0.09160041479433115,0.4799999999999969,0.479087452471483,0.9722222222222221
0.8153846153846152,0.9882352941176467,0.0356031800898721,0.7199999999999989,0.5475285171102662,0.0
0.8461538461538458,0.8941176470588235,0.10093328724507432,0.759999999999998,0.5095057034220531,0.01388888888888884
0.8461538461538458,0.9294117647058822,0.4389906671275493,0.28000000000000114,0.14828897338403046,0.0
0.8153846153846152,0.9294117647058822,0.1520912547528517,0.6400000000000006,0.5741444866920153,0.8194444444444444
0.907692307692308,0.9294117647058822,0.07639128931904597,0.35999999999999943,0.5019011406844107,1.0
0.8923076923076918,0.9999999999999996,0.14344970618734879,0.35999999999999943,0.38783269961977207,0.0
0.6769230769230772,0.9999999999999996,0.013135153819564467,0.5200000000000031,0.49429657794676785,0.4305555555555555
0.7999999999999998,0.9411764705882351,0.31213273418596615,0.11999999999999744,0.34980988593155904,0.22222222222222215
0.661538461538461,0.776470588235294,0.7580366401659178,0.1599999999999966,0.28136882129277585,0.9027777777777779
0.5538461538461537,0.952941176470588,0.04977531973729693,0.4799999999999969,0.5779467680608368,0.0
0.7076923076923078,0.9999999999999996,0.03802281368821293,0.4799999999999969,0.5665399239543729,0.0
0.7846153846153845,0.9411764705882351,0.05184929139301764,0.6400000000000006,0.46007604562737625,0.0
0.5538461538461537,0.9999999999999996,0.02385067404078811,0.28000000000000114,0.3802281368821292,0.5555555555555556
0.569230769230769,0.9411764705882351,0.4631870031109575,0.3999999999999986,0.5323193916349813,0.18055555555555552
0.49230769230769234,0.9647058823529417,0.01693743518838576,0.5600000000000023,0.5703422053231939,0.0
0.41538461538461524,0.9058823529411764,0.24369166954718285,0.1599999999999966,0.5057034220532322,0.16666666666666669
0.5076923076923072,0.9999999999999996,0.09920497753197374,0.6000000000000014,0.6007604562737645,0.1388888888888889
0.6461538461538465,0.9176470588235293,0.03698582786035257,0.7199999999999989,0.5285171102661599,0.4305555555555555
0.43076923076923057,0.9764705882352938,0.4825440718976841,0.5200000000000031,0.5589353612167305,0.0
0.569230769230769,0.9999999999999996,0.024887659868648465,0.3999999999999986,0.44106463878326996,0.2916666666666666
0.5846153846153843,0.9294117647058822,0.07397165572070515,0.4399999999999977,0.5133079847908746,0.6388888888888888
0.6153846153846159,0.8823529411764706,0.10680954026961632,0.5200000000000031,0.5285171102661599,0.6388888888888888
0.5538461538461537,0.9999999999999996,0.029035603180089874,0.240000000000002,0.31939163498098844,0.8194444444444444
0.6923076923076925,0.9999999999999996,0.38575872796405114,0.4399999999999977,0.5513307984790876,0.0
0.5384615384615383,0.9764705882352938,0.00967853439336329,0.5600000000000023,0.5475285171102662,0.875
0.523076923076923,0.611764705882353,0.01244382993432423,0.7199999999999989,0.6577946768060838,0.3611111111111111
0.4461538461538459,0.9764705882352938,0.33598340822675427,0.5200000000000031,0.4828897338403044,0.0
0.5999999999999996,0.9999999999999996,0.14137573453162808,0.3200000000000003,0.4448669201520914,0.9305555555555556
0.49230769230769234,0.9764705882352938,0.0452817144832354,0.6000000000000014,0.5057034220532322,0.8888888888888888
0.3538461538461535,0.8823529411764706,0.2364327687521604,0.7999999999999972,0.6007604562737645,0.9722222222222221
0.41538461538461524,0.9647058823529417,0.08123055651572762,0.7999999999999972,0.5703422053231939,0.7222222222222223
0.3538461538461535,0.952941176470588,0.06567576909782233,0.759999999999998,0.5741444866920153,0.0
0.4615384615384617,0.9999999999999996,0.04044244728655375,0.6000000000000014,0.5817490494296578,0.08333333333333337
0.21538461538461506,0.9411764705882351,0.04251641894227446,0.3999999999999986,0.5703422053231939,0.4027777777777776
0.4615384615384617,0.835294117647059,0.038368475630833045,0.6400000000000006,0.5551330798479086,0.9722222222222221
0.30769230769230793,0.9647058823529417,0.041825095057034224,0.3999999999999986,0.4828897338403044,0.8194444444444444
0.30769230769230793,0.9882352941176467,0.03041825095057034,0.6400000000000006,0.6007604562737645,0.0
0.29230769230769216,0.8705882352941172,0.24334600760456276,0.6400000000000006,0.6539923954372628,0.0
0.49230769230769234,0.9647058823529417,0.00967853439336329,0.5600000000000023,0.5513307984790876,0.49999999999999994
0.3846153846153846,0.9764705882352938,0.06083650190114068,0.759999999999998,0.6387832699619775,0.2361111111111111
0.36923076923076925,0.9411764705882351,0.11752506049083995,0.7199999999999989,0.6577946768060838,0.0
0.36923076923076925,0.7999999999999994,0.05150362945039752,0.7999999999999972,0.6539923954372628,0.0
0.2769230769230764,0.8941176470588235,0.13480815762184584,0.240000000000002,0.42205323193916366,0.055555555555555525
0.4461538461538459,0.952941176470588,0.04873833390943657,0.28000000000000114,0.4144486692015208,0.5972222222222221
0.23076923076923084,0.9882352941176467,0.05288627722087798,0.6799999999999997,0.688212927756654,0.27777777777777773
0.21538461538461506,0.9764705882352938,0.040096785343933634,0.4399999999999977,0.6615969581749053,0.3055555555555555
0.12307692307692264,0.6941176470588233,0.16246111303145527,0.6400000000000006,0.6958174904942964,0.0
0.3846153846153846,0.8235294117647056,0.027652955409609402,0.6799999999999997,0.6045627376425855,0.47222222222222215
0.43076923076923057,0.8941176470588235,0.007604562737642586,0.7199999999999989,0.5551330798479086,0.01388888888888884
0.3230769230769228,0.8823529411764706,0.038368475630833045,0.35999999999999943,0.41825095057034223,0.7083333333333335
0.2769230769230764,0.8941176470588235,0.13757345316280678,0.4799999999999969,0.43346007604562753,0.5138888888888888
0.3230769230769228,0.9647058823529417,0.07258900795022469,0.7999999999999972,0.6577946768060838,0.0
0.30769230769230793,0.9058823529411764,0.16488074662979607,0.8400000000000034,0.7490494296577948,0.0
0.5846153846153843,0.9176470588235293,0.0964396819910128,0.4799999999999969,0.5247148288973384,0.9027777777777779
0.5538461538461537,0.7999999999999994,0.030763912893190457,0.4799999999999969,0.5855513307984792,0.0
0.569230769230769,0.9058823529411764,0.028344279294849638,0.35999999999999943,0.5399239543726237,0.9166666666666665
0.3384615384615386,0.9411764705882351,0.06118216384376081,0.5200000000000031,0.6007604562737645,0.4166666666666666
0.41538461538461524,0.9764705882352938,0.06118216384376081,0.5600000000000023,0.520912547528517,0.15277777777777773
0.3846153846153846,0.9294117647058822,0.1258209471137228,0.20000000000000284,0.1863117870722435,0.9861111111111112
0.41538461538461524,0.9411764705882351,0.09989630141721396,0.3999999999999986,0.5475285171102662,0.06944444444444442
0.3846153846153846,0.9764705882352938,0.005876253024542,0.6000000000000014,0.6007604562737645,0.9861111111111112
0.5846153846153843,0.9999999999999996,0.021431040442447286,0.4399999999999977,0.4828897338403044,1.0
0.5846153846153843,0.952941176470588,0.05668855858969926,0.0799999999999983,0.1863117870722435,1.0
0.5538461538461537,0.9647058823529417,0.11303145523677845,0.3999999999999986,0.5931558935361221,0.0
0.47692307692307656,0.9764705882352938,0.015900449360525405,0.6799999999999997,0.6083650190114069,0.2638888888888888
0.569230769230769,0.952941176470588,0.5229865191842379,0.35999999999999943,0.3231939163498099,0.5277777777777777
0.523076923076923,0.8941176470588235,0.05219495333563774,0.20000000000000284,0.1863117870722435,0.5277777777777777
0.5846153846153843,0.8705882352941172,0.14690632561354997,0.35999999999999943,0.0,0.6111111111111109
0.5384615384615383,0.9882352941176467,0.16591773245765642,0.5600000000000023,0.6273764258555137,0.0
0.47692307692307656,0.9764705882352938,0.17455928102315937,0.6000000000000014,0.6083650190114069,0.0
0.4615384615384617,0.8705882352941172,0.02246802627030764,0.759999999999998,0.6197718631178708,0.44444444444444436
0.4461538461538459,0.9294117647058822,0.20601451780159008,0.7199999999999989,0.8593155893536124,0.4166666666666666
0.5538461538461537,0.835294117647059,0.11579675077773939,0.3999999999999986,0.6692015209125477,0.4583333333333333
0.6769230769230772,0.9882352941176467,0.282405807120636,0.8800000000000026,0.5323193916349813,0.9722222222222221
0.8615384615384611,0.9999999999999996,0.050466643622537166,0.6799999999999997,0.49429657794676785,0.6111111111111109
0.8461538461538458,0.9999999999999996,0.02419633598340823,0.3200000000000003,0.6387832699619775,0.875
0.6153846153846159,0.9999999999999996,0.001728309713100588,0.6000000000000014,0.5741444866920153,0.9583333333333333
0.41538461538461524,0.8823529411764706,0.09989630141721396,0.6000000000000014,0.6958174904942964,0.5416666666666667
0.523076923076923,0.9999999999999996,0.038368475630833045,0.3999999999999986,0.6235741444866922,0.15277777777777773
0.523076923076923,0.8588235294117643,0.1085378499827169,0.28000000000000114,0.5285171102661599,0.9444444444444444
0.6307692307692303,0.9058823529411764,0.04251641894227446,0.5200000000000031,0.6235741444866922,0.0
0.7692307692307692,0.8941176470588235,0.020048392671966814,0.6799999999999997,0.517110266159696,0.4027777777777776
0.6769230769230772,0.9647058823529417,0.00864154856550294,0.28000000000000114,0.3992395437262355,0.9027777777777779
0.7384615384615385,0.9058823529411764,0.2972692706533011,0.4399999999999977,0.5931558935361221,0.0
0.7538461538461538,0.8941176470588235,0.11510542689249915,0.6400000000000006,0.5931558935361221,0.5138888888888888
0.6153846153846159,0.9882352941176467,0.9239543726235743,0.0,0.46387832699619813,0.4027777777777776
